1.297668, -0.015605, -0.019840, 0.157144
0.762817, -0.004328, -0.020007, 0.156040
0.769745, 0.006909, -0.020076, 0.154390
0.838470, 0.017914, -0.019952, 0.151067
0.688354, 0.028972, -0.019900, 0.148742
0.402527, 0.039755, -0.019667, 0.145744
-0.439926, 0.050534, -0.019613, 0.143352
-0.652649, 0.062406, -0.019910, 0.144234
1.217987, -0.015420, -0.008456, 0.155351
0.984436, -0.004274, -0.008609, 0.154266
0.409561, 0.006672, -0.008509, 0.149405
0.684036, 0.017722, -0.008693, 0.149520
0.446045, 0.028712, -0.008631, 0.147243
0.543564, 0.039521, -0.008703, 0.144930
-0.051102, 0.049846, -0.008629, 0.141338
-0.181274, 0.059076, -0.008434, 0.136625
1.587234, -0.014989, 0.002722, 0.150385
1.272583, -0.004172, 0.002598, 0.149658
1.310059, 0.006562, 0.002489, 0.147234
1.351517, 0.017480, 0.002474, 0.147197
0.486435, 0.028601, 0.002372, 0.146456
0.231369, 0.038985, 0.002213, 0.142704
-0.138641, 0.049991, 0.002226, 0.141758
-0.014923, 0.059793, 0.002133, 0.138062
1.262207, -0.014721, 0.013280, 0.148131
1.181335, -0.004094, 0.013291, 0.147971
1.156860, 0.006444, 0.012957, 0.143830
0.565094, 0.017252, 0.013095, 0.144922
0.517639, 0.027907, 0.012908, 0.142797
0.556885, 0.038430, 0.012782, 0.140674
-0.031189, 0.050284, 0.013045, 0.142324
-0.747192, 0.058563, 0.012399, 0.135162
1.709686, -0.015180, -0.020025, 0.163042
1.349258, -0.003793, -0.020040, 0.160965
1.110504, 0.007535, -0.020156, 0.159585
0.641968, 0.018745, -0.020189, 0.157685
0.319153, 0.030440, -0.020459, 0.157647
0.137054, 0.041005, -0.020010, 0.152715
0.352341, 0.051351, -0.019664, 0.148544
-0.354919, 0.062463, -0.019800, 0.147414
1.521118, -0.014918, -0.008519, 0.160220
1.325043, -0.003726, -0.008547, 0.157689
1.537659, 0.007433, -0.008689, 0.157224
1.412415, 0.018226, -0.008631, 0.153432
0.950485, 0.029679, -0.008814, 0.153652
0.685394, 0.040150, -0.008661, 0.149487
0.466843, 0.051959, -0.008842, 0.150229
-0.335556, 0.059733, -0.008454, 0.141019
1.356354, -0.014605, 0.002773, 0.156731
1.107574, -0.003649, 0.002578, 0.154173
1.113358, 0.007194, 0.002532, 0.153166
0.991501, 0.018073, 0.002480, 0.151999
0.376205, 0.029476, 0.002362, 0.152519
0.396286, 0.040144, 0.002275, 0.149325
0.190674, 0.050087, 0.002204, 0.144906
-0.142548, 0.060361, 0.002181, 0.142383
1.234619, -0.014205, 0.013247, 0.152503
1.183075, -0.003590, 0.013326, 0.153350
0.920776, 0.007140, 0.013210, 0.150860
0.408264, 0.018051, 0.013268, 0.151404
0.375793, 0.028623, 0.012988, 0.147942
0.703278, 0.039147, 0.012856, 0.145609
0.008636, 0.051138, 0.013103, 0.147524
-0.423798, 0.060060, 0.012623, 0.141567
0.892700, -0.014698, -0.020255, 0.169085
1.240326, -0.003215, -0.020183, 0.166526
1.325516, 0.008132, -0.020265, 0.164770
1.278458, 0.019549, -0.020432, 0.163975
0.973923, 0.030281, -0.020042, 0.158539
0.797043, 0.041297, -0.019911, 0.156111
0.163361, 0.051749, -0.019669, 0.152458
-0.262802, 0.064584, -0.020263, 0.155490
1.470856, -0.014415, -0.008591, 0.165924
1.458817, -0.003187, -0.008639, 0.164623
0.829071, 0.008048, -0.008770, 0.162832
0.277084, 0.019293, -0.008876, 0.161632
0.587646, 0.030202, -0.008738, 0.157803
0.150101, 0.041613, -0.008893, 0.157097
-0.569519, 0.053234, -0.009075, 0.156674
-0.638977, 0.064449, -0.009005, 0.155126
1.286530, -0.014226, 0.002756, 0.163258
1.164459, -0.003112, 0.002587, 0.159956
1.119751, 0.007839, 0.002540, 0.158959
1.014999, 0.018564, 0.002429, 0.155793
0.850204, 0.029756, 0.002326, 0.155394
0.880905, 0.040727, 0.002277, 0.153751
0.475479, 0.050767, 0.002204, 0.149469
-0.560257, 0.061400, 0.002185, 0.147784
1.283569, -0.013705, 0.013366, 0.157420
1.320221, -0.003025, 0.013410, 0.157884
1.167175, 0.007744, 0.013325, 0.156335
0.852448, 0.018564, 0.013217, 0.155287
0.609924, 0.029147, 0.013044, 0.152085
0.812378, 0.039566, 0.012757, 0.149349
0.096619, 0.051461, 0.013021, 0.151246
-0.358276, 0.062904, 0.013114, 0.151171
1.196564, -0.014153, -0.020343, 0.174214
0.817108, -0.002659, -0.020648, 0.174699
0.682663, 0.008844, -0.020503, 0.171342
1.128281, 0.020072, -0.020360, 0.167963
0.679642, 0.030713, -0.019956, 0.162307
0.693314, 0.041730, -0.019865, 0.159997
-0.435333, 0.054365, -0.020422, 0.162911
-0.732559, 0.063438, -0.019733, 0.155918
1.375488, -0.013910, -0.008607, 0.171016
1.511749, -0.002631, -0.008783, 0.169998
1.411057, 0.008596, -0.008741, 0.166988
1.634415, 0.019735, -0.008859, 0.165480
1.226959, 0.030285, -0.008646, 0.159776
0.918076, 0.041406, -0.008766, 0.158880
0.660049, 0.053217, -0.008921, 0.159408
-0.170425, 0.062250, -0.008686, 0.152953
1.943863, -0.013636, 0.002708, 0.167215
1.603424, -0.002583, 0.002617, 0.166222
1.337418, 0.008424, 0.002549, 0.164066
1.551758, 0.019235, 0.002463, 0.161067
1.145737, 0.030471, 0.002359, 0.160739
1.036591, 0.041073, 0.002318, 0.157414
0.263840, 0.052460, 0.002264, 0.157001
-0.786057, 0.064624, 0.002208, 0.158625
1.604797, -0.013280, 0.013473, 0.163084
1.440857, -0.002499, 0.013455, 0.163137
1.747650, 0.008267, 0.013267, 0.160306
1.267365, 0.019277, 0.013341, 0.160977
0.962494, 0.029562, 0.013009, 0.155705
-0.074127, 0.040419, 0.012881, 0.154851
0.702515, 0.052120, 0.013022, 0.155968
-0.216827, 0.062741, 0.012950, 0.153830
